Age,Budget,Interet,Duree,Climat,Destination
35,1081,Historique,6,Chaud,Los Angeles
45,2507,Aventure,8,Chaud,Patagonie
44,500,Nature,6,Tempéré,Vancouver
48,4172,Historique,21,Tempéré,Sydney
32,2015,Aventure,4,Chaud,Barcelone
66,6815,Plage,9,Chaud,Bangkok
29,1664,Plage,11,Froid,Queenstown
41,1192,Culture,9,Froid,Londres
26,1115,Aventure,8,Tempéré,Tokyo
37,3212,Plage,6,Chaud,Rome
49,3268,Plage,10,Tempéré,Rio de Janeiro
34,1258,Megalopole,9,Tempéré,Sydney
30,1142,Plage,13,Chaud,Rio de Janeiro
50,1783,Nature,10,Chaud,Los Angeles
36,1965,Culture,5,Chaud,Bangkok
37,883,Culture,8,Froid,Marrakech
47,2183,Culture,3,Chaud,Rome
46,2065,Culture,14,Tempéré,Zanzibar
38,3541,Megalopole,5,Chaud,Iles Galapagos
33,1450,Plage,3,Tempéré,Patagonie
54,2923,Historique,3,Froid,Prague
47,2911,Ile,3,Chaud,Bora Bora
31,1042,Megalopole,11,Froid,Bangkok
31,1032,Megalopole,11,Tempéré,Los Angeles
37,2391,Historique,5,Tempéré,Kyoto
47,3211,Aventure,8,Tempéré,Bangkok
62,3319,Historique,9,Chaud,Machu Picchu
41,2282,Megalopole,3,Tempéré,Los Angeles
30,2458,Nature,6,Tempéré,Buenos Aires
40,2794,Aventure,4,Tempéré,Vancouver
43,500,Megalopole,9,Tempéré,Paris
45,3940,Megalopole,14,Chaud,Barcelone
19,755,Ile,7,Froid,Rio de Janeiro
52,5118,Nature,12,Froid,Iles Galapagos
48,3400,Plage,7,Tempéré,Barcelone
40,1188,Nature,11,Froid,Amsterdam
31,2119,Megalopole,6,Chaud,Bangkok
31,1654,Aventure,14,Tempéré,Le Caire
39,2289,Historique,6,Tempéré,Buenos Aires
59,3367,Culture,4,Chaud,Paris
18,1213,Ile,6,Froid,Bali
27,921,Ile,6,Froid,Patagonie
51,3290,Aventure,5,Froid,Patagonie
29,2226,Megalopole,5,Chaud,Rio de Janeiro
32,1898,Plage,10,Chaud,Bali
18,842,Culture,8,Tempéré,Buenos Aires
37,1558,Aventure,3,Tempéré,Zanzibar
48,2476,Megalopole,4,Tempéré,New York
33,2661,Ile,4,Chaud,Zanzibar
47,2660,Megalopole,3,Chaud,Los Angeles
47,2500,Historique,10,Tempéré,Santorin
19,1864,Aventure,10,Froid,Patagonie
53,2337,Nature,8,Tempéré,Vancouver
48,2562,Ile,5,Froid,Bali
57,2253,Historique,13,Froid,Machu Picchu
38,3135,Plage,3,Tempéré,New York
46,3971,Nature,10,Froid,Los Angeles
49,2205,Aventure,12,Froid,Prague
28,1868,Ile,5,Froid,Queenstown
64,5047,Megalopole,3,Tempéré,Dubai
48,4257,Megalopole,19,Tempéré,Bangkok
37,1972,Plage,7,Chaud,Tokyo
34,1351,Aventure,3,Tempéré,Buenos Aires
41,3398,Megalopole,10,Tempéré,Los Angeles
51,2706,Nature,4,Tempéré,Amsterdam
18,1453,Aventure,7,Froid,Barcelone
53,5159,Ile,12,Chaud,Paris
37,1201,Nature,4,Tempéré,Amazonie
31,1979,Nature,7,Chaud,Kyoto
18,1324,Plage,11,Froid,Machu Picchu
51,3092,Nature,9,Chaud,Le Cap
18,922,Culture,8,Froid,Queenstown
41,807,Culture,5,Chaud,Paris
32,3163,Culture,5,Tempéré,Tokyo
37,2550,Megalopole,8,Chaud,Zanzibar
50,2306,Ile,3,Tempéré,Santorin
35,1860,Culture,8,Tempéré,Londres
57,3027,Nature,10,Chaud,Le Cap
44,1748,Plage,5,Chaud,Prague
45,2294,Aventure,16,Chaud,Queenstown
29,860,Historique,3,Froid,Prague
33,2395,Megalopole,6,Chaud,Santorin
24,1715,Ile,11,Chaud,Zanzibar
52,2536,Historique,3,Chaud,Le Caire
57,3717,Megalopole,4,Chaud,Bangkok
24,923,Ile,10,Tempéré,Bora Bora
47,5045,Culture,8,Tempéré,Londres
38,2684,Plage,3,Tempéré,Barcelone
38,1829,Nature,8,Tempéré,Kyoto
25,500,Aventure,3,Chaud,Rome
41,1324,Megalopole,7,Chaud,New York
30,1056,Nature,3,Froid,Los Angeles
29,1999,Ile,8,Chaud,Zanzibar
26,1998,Historique,12,Chaud,Sydney
36,2722,Megalopole,6,Chaud,Londres
37,1628,Megalopole,9,Chaud,Paris
41,3902,Aventure,15,Tempéré,Queenstown
63,500,Historique,8,Froid,Kyoto
26,1467,Culture,17,Froid,Cancun
47,3828,Megalopole,5,Froid,Bangkok
32,1289,Plage,6,Tempéré,Rio de Janeiro
37,2384,Culture,7,Chaud,Bora Bora
50,3070,Plage,4,Tempéré,Buenos Aires
48,500,Megalopole,5,Froid,Sydney
28,1131,Ile,3,Froid,Zanzibar
44,500,Aventure,11,Froid,Queenstown
33,1312,Historique,5,Tempéré,Los Angeles
28,1325,Nature,11,Tempéré,Amazonie
30,2228,Aventure,12,Tempéré,Patagonie
33,2139,Aventure,7,Froid,Queenstown
75,4845,Nature,7,Tempéré,Sydney
46,2168,Historique,6,Froid,Prague
38,1471,Ile,5,Froid,Zanzibar
60,3477,Megalopole,6,Tempéré,Cancun
29,1841,Culture,12,Chaud,Le Cap
46,2529,Plage,15,Chaud,Patagonie
18,783,Historique,11,Tempéré,Bangkok
27,3106,Megalopole,6,Chaud,Prague
37,2401,Culture,8,Froid,Buenos Aires
35,2213,Culture,5,Tempéré,Los Angeles
32,848,Aventure,10,Tempéré,Queenstown
24,1784,Megalopole,9,Chaud,Tokyo
20,1742,Megalopole,12,Tempéré,Dubai
43,3801,Plage,13,Tempéré,New York
44,2959,Nature,21,Tempéré,Vancouver
47,4234,Nature,4,Tempéré,Iles Galapagos
49,3280,Ile,4,Froid,Bora Bora
33,1562,Aventure,6,Froid,Rio de Janeiro
49,3945,Aventure,4,Tempéré,New York
46,2978,Aventure,5,Froid,Amsterdam
40,2542,Nature,3,Froid,Queenstown
18,1375,Ile,3,Tempéré,Bora Bora
35,2004,Historique,11,Tempéré,Le Cap
26,862,Nature,10,Chaud,Amazonie
55,1906,Aventure,5,Chaud,Barcelone
43,3949,Plage,19,Froid,Patagonie
66,4851,Plage,7,Chaud,Sydney
31,1626,Nature,5,Froid,Le Cap
36,1951,Plage,5,Chaud,Santorin
27,500,Nature,5,Tempéré,Tokyo
25,1759,Culture,8,Froid,Paris
33,3642,Aventure,6,Chaud,Zanzibar
37,800,Plage,8,Chaud,Le Caire
46,2612,Nature,17,Chaud,Sydney
44,2129,Historique,6,Tempéré,Barcelone
36,3174,Ile,8,Froid,Bali
25,2057,Culture,7,Froid,Amsterdam
48,500,Ile,6,Chaud,Cancun
49,934,Ile,7,Tempéré,Vancouver
53,1291,Aventure,5,Chaud,Buenos Aires
63,5791,Ile,18,Tempéré,Bangkok
18,1392,Megalopole,11,Tempéré,Tokyo
29,2297,Aventure,6,Chaud,Zanzibar
30,2180,Ile,6,Froid,Zanzibar
34,3796,Megalopole,9,Tempéré,New York
35,2289,Aventure,3,Chaud,Le Caire
22,955,Culture,8,Tempéré,Paris
44,2304,Culture,14,Chaud,Londres
28,786,Nature,3,Froid,Vancouver
42,1848,Culture,3,Chaud,Santorin
18,697,Culture,6,Froid,Patagonie
38,3770,Plage,4,Chaud,Sydney
24,729,Aventure,5,Chaud,Santorin
48,2540,Culture,11,Froid,Londres
46,2758,Megalopole,12,Froid,Santorin
57,2600,Megalopole,6,Tempéré,Bangkok
45,3154,Ile,11,Froid,Santorin
45,500,Culture,11,Chaud,Zanzibar
51,2301,Ile,6,Chaud,Zanzibar
47,1018,Plage,9,Tempéré,Iles Galapagos
40,4136,Aventure,6,Froid,Queenstown
40,2618,Historique,8,Chaud,Sydney
60,2455,Nature,4,Froid,Vancouver
39,2969,Ile,17,Froid,Zanzibar
27,1972,Culture,14,Chaud,Patagonie
47,821,Ile,21,Chaud,Santorin
27,500,Ile,3,Chaud,Machu Picchu
41,554,Aventure,11,Chaud,Los Angeles
19,787,Nature,14,Tempéré,Le Cap
46,938,Culture,13,Chaud,Rio de Janeiro
69,5490,Historique,3,Tempéré,Le Caire
37,1161,Plage,11,Chaud,Cancun
44,3834,Ile,6,Chaud,Bora Bora
35,1340,Aventure,3,Tempéré,Barcelone
25,2044,Plage,13,Chaud,Kyoto
56,4922,Nature,8,Froid,Vancouver
38,2487,Culture,5,Tempéré,New York
36,1790,Megalopole,5,Chaud,Bora Bora
51,4142,Aventure,4,Froid,Patagonie
38,2171,Ile,6,Chaud,Le Caire
36,1612,Aventure,7,Tempéré,Rio de Janeiro
70,3527,Plage,11,Froid,Londres
24,500,Nature,5,Tempéré,Amazonie
40,757,Aventure,9,Chaud,Santorin
36,2382,Culture,8,Froid,Londres
36,3597,Ile,3,Froid,Santorin
35,2239,Culture,6,Tempéré,Bora Bora
49,1581,Nature,14,Tempéré,Kyoto
29,2435,Ile,13,Froid,Zanzibar
45,3229,Historique,6,Tempéré,New York
63,3067,Megalopole,7,Chaud,Bangkok
37,645,Megalopole,12,Tempéré,Kyoto
36,1611,Megalopole,5,Chaud,Sydney
34,3904,Plage,13,Froid,Machu Picchu
40,4350,Aventure,16,Froid,Patagonie
50,3578,Culture,6,Froid,Buenos Aires
50,1378,Nature,3,Froid,Kyoto
35,2383,Culture,6,Chaud,Amsterdam
27,1732,Ile,11,Froid,Bali
38,3023,Plage,8,Chaud,Bangkok
46,3217,Aventure,7,Froid,Iles Galapagos
50,3723,Megalopole,18,Froid,Cancun
30,500,Ile,8,Tempéré,Santorin
37,3509,Historique,5,Froid,Marrakech
22,1638,Nature,12,Froid,Los Angeles
38,2192,Megalopole,8,Tempéré,Kyoto
38,3002,Megalopole,5,Chaud,Machu Picchu
23,2361,Plage,7,Tempéré,Paris
36,3900,Aventure,5,Froid,Los Angeles
40,2380,Culture,3,Chaud,Paris
31,1073,Ile,6,Chaud,Iles Galapagos
32,2581,Aventure,17,Chaud,Marrakech
27,1956,Megalopole,20,Chaud,Bali
29,1847,Aventure,7,Froid,Queenstown
37,2200,Nature,4,Chaud,Iles Galapagos
44,2597,Ile,4,Chaud,Amazonie
46,3828,Aventure,8,Tempéré,Tokyo
30,2048,Nature,6,Chaud,Amazonie
43,3030,Historique,5,Froid,Rome
47,4504,Nature,8,Chaud,Iles Galapagos
53,2577,Culture,6,Chaud,Santorin
54,3827,Historique,4,Chaud,Vancouver
45,3348,Nature,10,Tempéré,Tokyo
23,1661,Culture,8,Froid,Marrakech
34,3648,Plage,6,Froid,Rio de Janeiro
40,2113,Megalopole,7,Tempéré,Los Angeles
60,4493,Nature,4,Froid,Queenstown
38,669,Aventure,4,Chaud,Iles Galapagos
32,1578,Nature,7,Chaud,Marrakech
44,3211,Aventure,10,Froid,Amazonie
26,2428,Megalopole,11,Chaud,Bangkok
37,1725,Aventure,8,Tempéré,Kyoto
20,632,Historique,8,Chaud,Le Caire
38,2652,Nature,6,Tempéré,New York
33,1594,Ile,3,Chaud,Bali
31,1390,Plage,14,Froid,Amsterdam
45,1813,Historique,7,Chaud,Le Cap
18,1304,Nature,9,Froid,Amazonie
45,4300,Nature,6,Froid,Londres
54,2832,Nature,9,Tempéré,New York
56,4258,Nature,13,Froid,Le Cap
41,2993,Historique,10,Chaud,Rome
60,5221,Ile,3,Froid,Bali
40,1412,Plage,9,Froid,Amsterdam
41,1423,Megalopole,3,Froid,Dubai
44,1659,Plage,11,Froid,Queenstown
47,2379,Megalopole,8,Chaud,Bangkok
34,3850,Aventure,7,Froid,Vancouver
55,3765,Culture,5,Tempéré,Buenos Aires
41,3025,Nature,7,Chaud,Amazonie
40,2727,Megalopole,10,Tempéré,Los Angeles
19,993,Historique,8,Froid,Amsterdam
47,3679,Ile,7,Chaud,Cancun
38,2049,Culture,7,Tempéré,Buenos Aires
57,2282,Ile,13,Tempéré,Bali
47,2986,Historique,7,Tempéré,Rio de Janeiro
32,2009,Plage,7,Froid,Barcelone
66,3899,Ile,3,Froid,Londres
36,2686,Historique,3,Tempéré,New York
46,4643,Plage,7,Tempéré,Vancouver
49,3646,Ile,6,Froid,Los Angeles
34,3146,Ile,7,Chaud,Marrakech
37,2793,Plage,10,Tempéré,Zanzibar
46,2914,Culture,3,Chaud,Amsterdam
45,2395,Ile,3,Froid,Bora Bora
27,1377,Ile,5,Tempéré,Zanzibar
41,2370,Nature,6,Tempéré,Kyoto
35,3090,Megalopole,8,Froid,Londres
51,4480,Nature,3,Tempéré,Tokyo
35,2007,Culture,12,Froid,Queenstown
47,2765,Ile,13,Chaud,Bora Bora
47,1758,Megalopole,3,Froid,Tokyo
50,4196,Nature,6,Tempéré,Bangkok
54,3065,Megalopole,16,Froid,Los Angeles
48,3480,Culture,8,Tempéré,Cancun
28,2228,Nature,5,Tempéré,Le Cap
49,1449,Nature,6,Froid,Amazonie
40,2381,Culture,3,Chaud,Paris
40,2753,Historique,7,Tempéré,Zanzibar
43,4474,Aventure,4,Chaud,Iles Galapagos
54,3364,Plage,4,Chaud,Dubai
54,4273,Plage,11,Chaud,Bangkok
48,1357,Nature,5,Chaud,Bangkok
32,1781,Nature,6,Chaud,Bangkok
49,640,Megalopole,11,Chaud,Cancun
48,2294,Megalopole,5,Froid,Los Angeles
67,3819,Aventure,6,Chaud,Patagonie
49,5050,Plage,6,Froid,Cancun
40,2477,Nature,4,Chaud,Barcelone
35,2434,Culture,11,Froid,Patagonie
42,3913,Historique,8,Froid,Barcelone
39,621,Megalopole,4,Tempéré,Prague
64,4568,Aventure,5,Tempéré,Amazonie
26,1626,Aventure,10,Chaud,Zanzibar
54,2997,Nature,4,Chaud,Santorin
33,1682,Culture,5,Chaud,Le Cap
46,3515,Aventure,3,Tempéré,Iles Galapagos
50,3148,Aventure,7,Tempéré,Bali
44,3377,Historique,8,Chaud,Rome
23,691,Ile,24,Chaud,Bora Bora
26,1146,Nature,5,Chaud,Le Cap
56,1915,Ile,8,Chaud,Bali
35,2124,Aventure,9,Tempéré,Rio de Janeiro
48,2671,Aventure,19,Froid,Le Caire
27,1767,Historique,12,Chaud,Barcelone
23,1730,Culture,3,Chaud,Marrakech
31,2937,Ile,6,Tempéré,Bora Bora
30,2536,Aventure,3,Tempéré,Amsterdam
18,669,Megalopole,5,Tempéré,New York
28,506,Megalopole,5,Froid,New York
31,2495,Megalopole,8,Tempéré,Patagonie
27,2447,Culture,6,Chaud,Sydney
52,4510,Culture,5,Chaud,Sydney
44,2107,Megalopole,4,Chaud,Queenstown
37,1910,Historique,11,Chaud,Machu Picchu
39,4063,Megalopole,5,Froid,Tokyo
34,2240,Ile,6,Tempéré,Iles Galapagos
49,3568,Plage,9,Tempéré,Cancun
31,1908,Historique,8,Tempéré,Iles Galapagos
59,4332,Culture,9,Chaud,Londres
48,2661,Ile,4,Froid,Santorin
46,2639,Culture,11,Tempéré,Paris
34,2275,Culture,3,Tempéré,Marrakech
33,2585,Culture,10,Tempéré,Buenos Aires
21,1436,Megalopole,3,Froid,Londres
26,1744,Megalopole,6,Froid,Sydney
51,3558,Historique,9,Froid,Rome
22,2024,Nature,3,Froid,Le Cap
30,2239,Aventure,11,Tempéré,Queenstown
26,1929,Culture,8,Chaud,Iles Galapagos
25,1376,Nature,4,Chaud,Rio de Janeiro
22,2165,Plage,19,Froid,Queenstown
39,2662,Plage,8,Tempéré,Barcelone
41,2212,Nature,10,Chaud,Patagonie
53,5445,Megalopole,14,Tempéré,Santorin
40,2697,Plage,6,Froid,Patagonie
31,3862,Plage,7,Tempéré,Kyoto
38,1422,Megalopole,14,Froid,Barcelone
25,2799,Historique,5,Tempéré,Le Caire
18,500,Historique,4,Tempéré,New York
26,1500,Historique,16,Froid,Patagonie
44,1569,Culture,3,Chaud,Zanzibar
52,3431,Megalopole,7,Froid,Dubai
52,2711,Plage,12,Chaud,Iles Galapagos
23,1426,Ile,25,Tempéré,Bali
38,2948,Ile,16,Tempéré,Zanzibar
30,2206,Ile,7,Tempéré,Buenos Aires
53,3791,Ile,10,Froid,Buenos Aires
34,1764,Plage,5,Chaud,Bangkok
33,1604,Culture,5,Chaud,Iles Galapagos
39,852,Megalopole,7,Tempéré,Tokyo
39,4382,Historique,6,Tempéré,Cancun
41,1316,Aventure,7,Chaud,Le Caire
19,1334,Aventure,6,Tempéré,Bora Bora
38,500,Plage,10,Chaud,Cancun
54,2416,Historique,9,Chaud,Rome
21,1456,Plage,7,Froid,Patagonie
19,1457,Ile,7,Chaud,Amazonie
23,805,Historique,5,Froid,Amazonie
46,3577,Megalopole,5,Tempéré,Kyoto
46,1098,Nature,9,Froid,Amazonie
44,2874,Plage,3,Chaud,Iles Galapagos
23,2157,Nature,8,Chaud,New York
35,1678,Historique,5,Chaud,Paris
47,4721,Culture,9,Chaud,Marrakech
32,1747,Historique,6,Tempéré,Machu Picchu
30,3536,Historique,9,Tempéré,Machu Picchu
24,500,Aventure,3,Froid,Dubai
50,3047,Plage,8,Froid,Barcelone
36,2323,Ile,19,Froid,Machu Picchu
39,3088,Aventure,9,Froid,Patagonie
46,1339,Historique,9,Tempéré,Kyoto
42,3477,Ile,11,Froid,Le Cap
44,2700,Culture,6,Froid,Rome
44,1908,Plage,3,Froid,Cancun
35,4898,Historique,11,Chaud,Le Caire
43,3329,Nature,5,Froid,Bora Bora
53,4252,Aventure,8,Froid,Amsterdam
20,1329,Megalopole,4,Chaud,Bangkok
47,2272,Aventure,7,Tempéré,Amsterdam
50,3924,Aventure,8,Tempéré,Kyoto
19,705,Plage,12,Chaud,Barcelone
32,3000,Historique,8,Chaud,Prague
33,2300,Ile,8,Chaud,Rome
51,4969,Historique,9,Tempéré,Rome
32,1574,Ile,3,Chaud,Amazonie
18,1410,Nature,5,Froid,Rio de Janeiro
42,4314,Nature,5,Tempéré,Le Cap
29,1243,Plage,7,Chaud,Barcelone
31,2003,Plage,7,Froid,Le Cap
48,3814,Historique,3,Froid,Rome
26,997,Culture,4,Froid,Prague
32,1228,Ile,7,Chaud,Zanzibar
18,1227,Historique,15,Chaud,Rome
39,3049,Ile,4,Chaud,Bali
24,1323,Nature,5,Chaud,Le Cap
23,2103,Ile,9,Froid,Machu Picchu
59,5375,Megalopole,9,Tempéré,Vancouver
37,3254,Aventure,6,Tempéré,Queenstown
29,2846,Culture,12,Froid,Machu Picchu
38,3280,Culture,7,Tempéré,Amazonie
42,2561,Ile,8,Tempéré,Santorin
18,1244,Plage,4,Froid,Queenstown
53,4597,Historique,16,Froid,Machu Picchu
25,2525,Culture,3,Froid,Amsterdam
34,1797,Megalopole,10,Tempéré,Dubai
40,4523,Ile,11,Tempéré,Tokyo
49,1879,Aventure,8,Tempéré,Queenstown
50,3252,Culture,7,Chaud,Marrakech
48,1847,Culture,8,Tempéré,Paris
31,2932,Culture,9,Tempéré,Bangkok
33,2399,Plage,8,Tempéré,Buenos Aires
53,2725,Historique,9,Tempéré,Londres
33,696,Nature,4,Tempéré,Vancouver
45,735,Aventure,11,Tempéré,Kyoto
59,4994,Aventure,6,Tempéré,Cancun
47,3717,Historique,3,Tempéré,Machu Picchu
42,4359,Culture,8,Tempéré,Paris
37,2518,Historique,24,Chaud,Le Caire
35,3368,Historique,6,Chaud,Machu Picchu
32,717,Megalopole,4,Tempéré,Queenstown
38,2254,Ile,4,Froid,Patagonie
32,1467,Culture,8,Tempéré,Buenos Aires
35,2636,Ile,14,Tempéré,Bali
25,1592,Ile,3,Froid,Machu Picchu
37,2652,Historique,3,Froid,Kyoto
30,2143,Culture,5,Tempéré,Los Angeles
31,1669,Aventure,6,Froid,Le Caire
20,1173,Aventure,8,Chaud,Zanzibar
31,671,Historique,8,Froid,Machu Picchu
40,4843,Nature,6,Tempéré,Rome
46,5077,Historique,7,Froid,Los Angeles
25,2511,Plage,6,Chaud,Bali
18,1509,Plage,5,Froid,Santorin
43,2866,Historique,6,Tempéré,Buenos Aires
32,1553,Ile,18,Froid,Machu Picchu
61,3754,Aventure,4,Chaud,Zanzibar
28,2184,Nature,6,Tempéré,Sydney
31,2326,Plage,5,Tempéré,Le Caire
47,3499,Nature,6,Tempéré,Vancouver
42,2543,Ile,6,Chaud,Santorin
53,1727,Historique,4,Froid,Rome
18,1634,Historique,8,Chaud,Amazonie
47,3427,Ile,7,Chaud,Santorin
18,889,Megalopole,8,Tempéré,Tokyo
19,500,Plage,10,Chaud,Marrakech
37,2002,Aventure,30,Froid,Buenos Aires
40,1785,Plage,8,Froid,Cancun
37,3555,Historique,7,Chaud,Bali
31,3082,Megalopole,5,Froid,Rome
33,2958,Nature,4,Chaud,Iles Galapagos
65,5485,Culture,10,Tempéré,New York
42,2861,Ile,10,Tempéré,Marrakech
55,3387,Megalopole,3,Chaud,Bangkok
47,4251,Ile,9,Froid,Bora Bora
23,2013,Nature,7,Tempéré,Paris
63,4628,Ile,6,Tempéré,Bora Bora
59,4867,Ile,6,Tempéré,Patagonie
41,3345,Culture,3,Chaud,Amazonie
21,2041,Plage,8,Froid,Barcelone
27,1324,Ile,13,Froid,Amazonie
40,2946,Historique,6,Tempéré,Machu Picchu
36,2353,Culture,14,Chaud,Patagonie
47,2397,Historique,5,Tempéré,Sydney
36,2676,Historique,6,Froid,Cancun
58,3664,Historique,7,Tempéré,Prague
28,1415,Historique,3,Chaud,Le Cap
47,1272,Aventure,6,Chaud,Zanzibar
40,4144,Plage,4,Tempéré,Cancun
28,2189,Aventure,6,Tempéré,Buenos Aires
41,2205,Nature,8,Froid,Queenstown
57,4378,Plage,14,Chaud,Cancun
35,3404,Ile,4,Froid,Queenstown
18,1392,Aventure,5,Chaud,Los Angeles
37,1942,Nature,4,Froid,Rome
36,2597,Nature,9,Froid,Londres
40,2798,Culture,6,Chaud,Cancun
30,1772,Ile,3,Chaud,Vancouver
39,3076,Nature,3,Chaud,Iles Galapagos
37,1782,Historique,12,Chaud,Le Caire
29,2495,Megalopole,10,Tempéré,Marrakech
28,1678,Nature,5,Chaud,Bora Bora
18,817,Plage,7,Tempéré,Barcelone
40,2242,Ile,15,Tempéré,Bora Bora
34,1316,Historique,12,Tempéré,Le Caire
62,4053,Nature,5,Froid,Paris
28,1941,Plage,3,Froid,Amsterdam
36,1947,Culture,12,Tempéré,Patagonie
45,2894,Plage,4,Froid,Londres
43,2900,Ile,8,Froid,Londres
21,1728,Plage,8,Froid,Patagonie
54,2052,Plage,6,Chaud,Barcelone
46,5274,Historique,6,Chaud,Kyoto
49,3310,Aventure,6,Chaud,Bora Bora
28,1909,Plage,5,Tempéré,Barcelone
18,1406,Culture,8,Tempéré,Marrakech
24,894,Historique,7,Chaud,Rome
66,500,Culture,4,Tempéré,Paris
18,1963,Historique,8,Froid,Le Caire
27,2149,Plage,12,Tempéré,Rio de Janeiro
39,3291,Megalopole,12,Froid,Zanzibar
19,938,Nature,3,Tempéré,Buenos Aires
27,1021,Plage,9,Chaud,Barcelone
53,4708,Plage,11,Froid,Rio de Janeiro
37,1853,Plage,15,Tempéré,New York
18,1516,Plage,7,Tempéré,Rio de Janeiro
48,3030,Megalopole,4,Tempéré,Sydney
23,1862,Nature,3,Froid,Machu Picchu
34,1670,Historique,7,Tempéré,Kyoto
23,1524,Megalopole,4,Chaud,Los Angeles
18,1120,Megalopole,9,Tempéré,Kyoto
29,2595,Nature,7,Froid,Vancouver
38,2988,Plage,13,Chaud,Patagonie
48,5476,Ile,9,Chaud,Zanzibar
43,3464,Megalopole,8,Tempéré,Tokyo
46,4295,Aventure,11,Froid,Marrakech
23,1793,Aventure,7,Froid,Amazonie
27,1879,Nature,7,Chaud,Barcelone
41,500,Ile,20,Tempéré,Bora Bora
31,2301,Ile,12,Chaud,Santorin
22,1465,Plage,3,Froid,Londres
28,1485,Aventure,3,Froid,Santorin
18,658,Aventure,7,Froid,Londres
44,4136,Ile,3,Froid,Bora Bora
42,3069,Megalopole,3,Tempéré,New York
33,1295,Plage,25,Chaud,Rio de Janeiro
36,2498,Aventure,5,Froid,Patagonie
37,3022,Ile,4,Froid,Zanzibar
29,2525,Plage,9,Chaud,Cancun
44,4041,Megalopole,11,Froid,New York
52,4425,Nature,3,Chaud,Los Angeles
18,1905,Plage,3,Chaud,Santorin
40,2459,Megalopole,3,Froid,Dubai
42,1377,Megalopole,5,Tempéré,Paris
58,3425,Culture,7,Froid,Londres
27,500,Megalopole,20,Chaud,Rome
18,1972,Aventure,14,Chaud,Zanzibar
39,864,Aventure,10,Froid,Patagonie
22,2509,Historique,5,Chaud,Rome
52,2743,Megalopole,5,Chaud,Bangkok
18,1527,Culture,11,Froid,Rome
23,978,Culture,7,Tempéré,Buenos Aires
41,2731,Ile,7,Tempéré,Rome
41,2759,Historique,8,Tempéré,Amazonie
47,2535,Nature,3,Chaud,Buenos Aires
18,1058,Historique,4,Tempéré,Tokyo
38,3159,Nature,6,Froid,Paris
60,2490,Historique,12,Chaud,Machu Picchu
46,3241,Aventure,15,Froid,Prague
31,1771,Plage,18,Froid,Patagonie
51,1883,Historique,6,Chaud,Le Caire
47,2909,Nature,5,Chaud,Sydney
44,3082,Megalopole,4,Chaud,Iles Galapagos
28,1995,Ile,5,Tempéré,Vancouver
22,2042,Nature,4,Tempéré,Santorin
26,2556,Megalopole,4,Chaud,Los Angeles
44,1122,Megalopole,6,Chaud,Tokyo
36,2473,Ile,3,Froid,Patagonie
18,1105,Ile,26,Tempéré,Buenos Aires
18,1578,Historique,7,Chaud,Machu Picchu
30,954,Culture,7,Froid,Prague
43,2750,Megalopole,3,Tempéré,New York
51,2627,Plage,6,Tempéré,Kyoto
35,2090,Historique,5,Tempéré,Machu Picchu
33,2287,Aventure,9,Chaud,Patagonie
37,3796,Megalopole,20,Chaud,Los Angeles
52,2514,Culture,11,Chaud,Rome
48,3973,Nature,7,Chaud,Sydney
18,1886,Nature,11,Tempéré,Le Cap
29,817,Culture,6,Tempéré,Buenos Aires
28,1117,Ile,6,Froid,Zanzibar
23,1496,Aventure,6,Froid,Amsterdam
30,1873,Megalopole,5,Chaud,Los Angeles
51,2455,Nature,4,Tempéré,Kyoto
48,3812,Ile,3,Chaud,Bali
48,2636,Ile,6,Froid,Vancouver
37,2594,Aventure,13,Chaud,Amazonie
38,1495,Historique,8,Froid,Machu Picchu
35,1478,Nature,6,Tempéré,Amazonie
24,2028,Megalopole,10,Tempéré,Le Caire
33,2022,Aventure,3,Froid,Sydney
34,2800,Megalopole,3,Froid,Dubai
54,4650,Aventure,10,Froid,New York
45,4581,Culture,9,Tempéré,Prague
37,1917,Culture,8,Froid,Marrakech
26,2520,Megalopole,4,Tempéré,Sydney
28,1328,Aventure,10,Tempéré,Sydney
33,2413,Plage,7,Froid,Marrakech
42,2687,Culture,3,Froid,Londres
18,1891,Culture,6,Chaud,Rome
48,3618,Ile,6,Tempéré,Bali
44,4068,Aventure,6,Froid,Amsterdam
59,4311,Aventure,5,Froid,Amazonie
32,3407,Nature,5,Tempéré,Cancun
33,1806,Nature,3,Froid,Buenos Aires
25,1757,Historique,6,Froid,Le Cap
27,1091,Megalopole,4,Chaud,Bali
55,1888,Aventure,4,Froid,Londres
23,1461,Plage,8,Froid,Le Caire
41,3578,Aventure,7,Tempéré,Marrakech
57,3944,Plage,21,Froid,Bali
49,3749,Nature,11,Froid,Prague
39,1807,Nature,3,Tempéré,Buenos Aires
33,2282,Plage,3,Froid,Kyoto
36,2152,Ile,17,Froid,Sydney
41,2172,Culture,4,Tempéré,Vancouver
36,2050,Plage,21,Froid,Barcelone
27,500,Megalopole,3,Chaud,Bangkok
18,842,Aventure,11,Froid,Rome
39,4259,Megalopole,7,Tempéré,New York
32,1602,Plage,6,Tempéré,Patagonie
22,1463,Aventure,7,Froid,Barcelone
36,2556,Megalopole,6,Froid,Dubai
31,1683,Aventure,5,Tempéré,Zanzibar
21,537,Aventure,8,Tempéré,Barcelone
49,1991,Megalopole,3,Froid,New York
